id,family_id,surveydate,participant_age,parent_age,parent_latinx,parent_latinx_txt,parent_race,parent_race_txt,parent_racedescribe,parent_sexassigned,parent_female,parent_gender_txt,parent_education,parent_education_txt,employment_status,employment_status_txt,employment_explain,parent_pob_us,parent_pob_other,nativelang_english,nativelang_txt,nativelang_other,primarylang_english,primarylang_txt,primarylang_other,secondlang,secondlang_type,seriousrelationship,bparentrelationship,nonromantic_caregiver,other_caregiver,other_caregiver_txt,marital_status,marital_status_txt,partner_age,partner_educ,partner_educ_txt,partner_educ_describe,partner_employ,partner_employ_txt,partner_employ_describe,partner_pob_us,partner_pob_other,annual_income,annual_income_txt,in_home_partner,in_home_child,in_home_parent_mom,in_home_parent_dad,in_home_spouse_parent,in_home_friend,in_home_otherfam,live_alone,in_home_other,ppl_in_home_describe,child_age_months,child_female,child_latinx,child_latinx_txt,child_race,child_race_txt,child_race_describe,child_pob_us,child_pob_other,current_num_children,firstchi_age_months,firstchi_female,secondchi_age_months,secondchi_female,thirdchi_age_months,thirdchi_female,fourthchi_age_months,fourthchi_female,fifthchi_age_months,fifthchi_female,mp_1_v2,mp_2_v2,mp_3_v2,mp_4_v2,mp_5_v2,mp_6_v2,mp_7_v2,mp_8_v2,mp_9_v2,mp_10_v2,mp_11_v2,mp_12_v2,mp_13_v2,mp_14_v2,mp_15_v2,mp_16_v2,mp_17_v2,mp_18_v2,mp_19_v2,mp_20_v2,anything_toknow,mp_complete,mp_total,mp_negaff,mp_cogcon,mp_bodsen,mp_soccon,cogstim_1,cogstim_2,cogstim_3,cogstim_4,cogstim_5,cogstim_6,cogstim_7,cogstim_8,cogstim_9,cogstim_10,cogstim_11,cogstim_12,cogstim_13,cogstim_14,cogstim_15,cogstim_16,cogstim_17,cogstim_20,cogstim_21,cogstim_22,cogstim_23,cogstim_24,cogstim_26,paryc_1,paryc_2,paryc_3,paryc_4,paryc_5,paryc_6,paryc_7,paryc_8,paryc_9,paryc_10,paryc_11,paryc_12,paryc_13,paryc_14,paryc_15,paryc_16,crpr_warmth_1,crpr_warmth_2,ps_1,ps_2,ps_3,ps_4,ps_5,ps_6,ps_12,ps_7,ps_8,ps_9,ps_10,ps_11,ps_13,cogstim_total,paryc_setlim,paryc_suppos,paryc_proact,crpr_warmth,ps_consistency,ps_overreactivity,ps_hosility,pospar_total,prfq_1a,prfq_1b,prfq_1c,prfq_1d,prfq_1e,prfq_1f,prfq_complete,prfq_total
170,76,2020-12-07T21:03:34Z,35,35,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,2,Employed part time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,48.362582561728395,0,0,Not Hispanic or Latinx,5,White,,1,,4,88.7625825617284,0,73.89591589506173,0,48.362582561728395,0,25.79591589506173,1,NA,NA,80,60,100,100,80,100,100,100,80,100,100,100,80,80,100,100,100,100,75,100,Not that we are aware of now. Neonatal abstinence syndrome at birth.,2,91.75,92,79,96,100,4,5,6,4,5,5,4,5,6,2,3,4,4,6,2,6,1,5,4,6,2,2,0,0,0,2,5,6,5,4,4,4,5,4,2,3,3,4,6,5,6,68,27,68,22,38,11,29,91,83,51,0,60,38,3.9565217391304346,3.142857142857143,4.142857142857143,3,5.5,44.6,50.4,37,3.7474120082815734,5,4,4,4,5,5,2,4.5
171,43,2020-12-04T13:28:25Z,35,35,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,2,Employed part time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,52.14714195041816,0,0,Not Hispanic or Latinx,5,White,,0,Germany,2,52.14714195041816,0,28.4853800154321,1,NA,NA,NA,NA,NA,NA,65,52,100,64,60,100,100,90,70,100,100,100,59,75,100,100,100,60,45,75,,2,80.75,69.8,63.2,95,95,3,6,6,5,6,6,6,6,6,6,3,4,2,6,6,5,0,6,6,3,6,5,5,5,6,6,3,5,4,6,4,4,4,4,3,6,6,4,6,6,6,80,59,88,0,25,50,57,100,100,0,0,4,21,4.913043478260869,5,4.857142857142857,3.5,6,49.6,66.4,1.3333333333333333,4.923395445134576,5,4,4,5,4,6,2,4.666666666666667
172,60,2020-12-10T23:35:52Z,45,45,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,44.22526583034647,1,0,Not Hispanic or Latinx,5,White,,1,,3,159.36610802469136,1,123.83277469135803,0,44.22526583034647,1,NA,NA,NA,NA,85,40,100,80,80,100,100,80,70,100,50,100,30,100,100,100,100,30,50,100,,2,79.75,75,54,90,100,5,6,6,0,6,6,6,6,6,3,1,0,4,6,3,6,0,6,1,5,6,6,6,4,6,6,5,4,6,5,5,5,5,4,5,6,6,3,6,6,6,50,19,51,50,67,81,84,100,100,0,0,0,46,4.3478260869565215,5.142857142857143,5.285714285714286,4,6,43.2,86.4,0,4.925465838509317,6,6,5,5,4,6,2,5.333333333333333
173,64,2020-12-10T18:53:41Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,1,German,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,0,Ireland,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,53.59290933641975,1,0,Not Hispanic or Latinx,5,White,,1,,1,53.59290933641975,1,NA,NA,NA,NA,NA,NA,NA,NA,100,50,100,100,100,100,75,50,50,100,95,100,50,100,100,100,100,100,25,75,,2,83.5,100,45,94,95,1,5,5,1,4,5,3,4,6,5,1,1,3,6,2,3,1,5,4,1,4,4,4,3,3,5,3,3,3,2,2,3,4,4,4,2,5,1,5,6,6,66,50,77,50,25,25,26,68,50,50,24,2,50,3.391304347826087,3.142857142857143,3.5714285714285716,2.5,6,58.6,38.8,25.333333333333332,3.368530020703934,5,3,5,4,5,5,2,4.5
174,68,2020-12-03T12:57:56Z,37,37,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,68.11800771604938,0,0,Not Hispanic or Latinx,5,White,,1,,2,68.11800771604938,0,25.618007716049384,1,NA,NA,NA,NA,NA,NA,50,90,100,96,93,97,97,96,84,95,99,97,80,95,98,98,99,97,98,96,,2,92.75,86.2,89.6,97.2,98,4,4,6,4,4,6,4,6,6,4,6,4,4,6,4,4,1,4,4,4,4,6,4,0,6,6,3,5,5,5,5,3,5,6,5,3,3,5,6,6,5,68,87,97,12,22,77,91,35,86,17,1,1,17,4.478260869565218,4.285714285714286,4.428571428571429,5,5.5,56.2,62.2,6.333333333333333,4.39751552795031,6,6,6,6,6,5,2,5.833333333333333
175,55,2020-12-04T11:27:35Z,35,35,0,Not Hispanic or Latinx,5,White,,NA,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,65.14924961419753,0,0,Not Hispanic or Latinx,5,White,,1,,3,124.28258294753087,0,98.24924961419752,1,65.14924961419753,0,NA,NA,NA,NA,50,100,93,95,96,98,90,100,100,100,94,95,94,92,98,94,95,93,99,94,,2,93.5,86.8,98.6,93.8,94.8,6,6,6,4,5,4,4,4,6,4,5,2,2,6,4,4,1,5,4,4,4,6,4,3,3,5,4,4,4,4,5,4,5,2,5,3,3,5,5,5,5,88,83,78,31,75,50,50,95,86,1,0,12,75,4.3478260869565215,3.857142857142857,3.857142857142857,5,5,71,71.2,4.333333333333333,4.020703933747412,4,4,4,2,3,6,2,3.8333333333333335
177,70,2021-02-13T14:18:03Z,45,45,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,3,Self-employed,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,53.72889896953405,1,0,Not Hispanic or Latinx,5,White,,1,,2,85.27128100198412,0,53.72889896953405,1,NA,NA,NA,NA,NA,NA,100,60,100,100,100,100,100,100,90,100,100,100,60,100,100,100,100,100,20,100,,2,91.5,100,66,100,100,5,6,6,5,6,6,5,5,6,4,1,1,4,6,6,6,1,6,6,5,5,3,3,6,5,6,6,6,4,5,6,3,6,5,5,1,4,6,6,1,1,26,65,22,6,41,89,71,100,83,9,0,0,67,4.6521739130434785,5.428571428571429,4.428571428571429,5.5,1,37.2,76.8,3,4.836438923395446,6,6,6,6,6,6,2,6
178,77,2020-12-03T12:56:43Z,34,34,0,Not Hispanic or Latinx,5,White,,Male,0,Man,3,"High school graduate, diploma or the equivalent (i.e. GED)",1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,3,"High school graduate, diploma or the equivalent (i.e. GED)",,11,Other,Stay at home mom,1,,3,"$15,001-30,000",1,1,0,0,0,0,0,0,0,,70.25131288580246,1,0,Not Hispanic or Latinx,5,White,,1,,5,134.08191569593788,1,134.08191569593788,0,70.25131288580246,1,55.451312885802466,1,25.95131288580247,1,55,58,81,61,52,71,61,80,68,51,73,52,75,51,100,83,76,50,76,83,No,2,67.85,53.8,71.4,67.4,78.8,6,6,6,5,6,6,6,6,6,6,3,4,5,5,6,6,2,6,5,5,6,5,4,4,6,6,5,5,4,4,3,4,5,5,3,5,5,5,6,1,1,68,47,47,39,75,75,72,70,75,31,12,8,69,5.260869565217392,4.857142857142857,4.714285714285714,4,1,54,73.4,17,4.944099378881988,3,2,2,2,2,1,2,2
179,78,2020-12-08T07:55:06Z,36,36,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,48.01064292114695,1,0,Not Hispanic or Latinx,5,White,,1,,2,48.01064292114695,1,13.677664351851853,0,NA,NA,NA,NA,NA,NA,88,70,100,100,100,100,100,79,70,100,100,100,70,75,100,100,100,84,60,100,,2,89.8,94.4,69.8,95,100,6,6,6,5,6,6,6,6,6,6,3,3,3,6,6,6,0,6,3,5,6,6,6,3,5,5,4,5,5,5,6,5,5,6,5,3,3,5,6,6,6,73,71,79,21,43,54,77,82,80,0,0,0,16,5.130434782608695,4.571428571428571,4.857142857142857,5,6,52,67.2,0,4.853002070393375,4,4,4,4,3,6,2,4.166666666666667
180,79,2020-12-04T09:59:11Z,35,35,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,57.547203317901236,1,0,Not Hispanic or Latinx,5,White,,1,,2,106.01342256571087,1,57.547203317901236,1,NA,NA,NA,NA,NA,NA,75,60,100,100,80,100,100,70,65,100,100,99,65,100,100,90,90,85,70,100,,2,87.45,88,66,99.8,96,5,5,6,0,5,1,4,4,6,4,4,1,1,6,3,5,1,3,1,5,5,4,2,5,5,6,4,3,4,5,5,2,4,6,4,3,4,4,6,5,5,85,76,79,16,32,59,77,95,81,0,0,0,24,3.5217391304347827,4.571428571428571,4.285714285714286,4,5,56,68.8,0,4.126293995859213,5,4,4,5,4,6,2,4.666666666666667
181,80,2020-12-09T12:23:27Z,34,34,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,2,Employed part time,,1,,8,"Greater than $250,000",1,1,0,0,0,0,0,0,0,,65.14568660394265,0,0,Not Hispanic or Latinx,5,White,,1,,4,65.14568660394265,0,36.081170474910394,0,36.081170474910394,1,12.850542824074074,0,NA,NA,100,75,100,100,100,100,100,90,76,100,100,100,75,100,100,100,100,100,75,100,He was diagnosed with level 1 autism spectrum disorder.,2,94.55,100,78.2,100,100,4,6,6,3,6,0,0,5,6,5,3,2,3,6,5,6,1,1,5,6,0,5,5,1,5,4,4,4,5,5,5,3,4,5,4,3,5,5,5,6,6,90,85,83,11,50,77,85,88,91,79,12,0,21,3.869565217391304,4,4.285714285714286,4.5,6,58,78.2,30.333333333333332,4.05175983436853,4,5,4,4,4,6,2,4.5
183,81,2020-12-04T13:30:50Z,32,32,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,NA,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,46.385435956790126,1,0,Not Hispanic or Latinx,5,White,,NA,,2,46.385435956790126,1,9.752102623456791,0,NA,NA,NA,NA,NA,NA,97,100,100,100,100,100,100,80,100,100,100,100,80,80,100,100,100,100,80,100,,2,95.85,99.4,88,96,100,5,5,6,1,5,5,6,5,6,5,3,5,3,6,5,5,3,6,4,4,4,6,6,5,6,5,6,4,6,5,5,4,5,6,6,5,4,4,6,6,6,76,70,61,21,38,78,39,100,100,0,0,0,38,4.739130434782608,5.285714285714286,5,5,6,53.2,71,0,5.008281573498965,5,4,6,4,4,6,2,4.833333333333333
184,67,2020-12-03T14:59:33Z,37,37,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,38.52082291666667,1,0,Not Hispanic or Latinx,5,White,,1,,2,75.65415625,0,38.52082291666667,1,NA,NA,NA,NA,NA,NA,30,60,79,43,30,100,60,67,56,60,63,57,63,40,41,70,78,38,68,87,,2,59.5,40.2,62.8,52.2,82.8,6,5,4,5,6,3,4,4,6,3,2,2,2,5,4,4,1,4,2,5,3,2,2,4,3,4,2,4,3,3,4,2,5,4,4,4,4,4,5,6,6,70,72,74,21,26,22,26,70,75,13,6,39,86,3.652173913043478,3.2857142857142856,4,4,6,64.6,43.8,19.333333333333332,3.6459627329192545,4,4,4,4,4,5,2,4.166666666666667
185,56,2020-12-14T08:58:55Z,35,35,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,38.47914158950617,0,0,Not Hispanic or Latinx,5,White,,1,,2,38.47914158950617,0,12.108846699522102,0,NA,NA,NA,NA,NA,NA,24,66,100,100,78,100,100,76,79,72,100,100,77,74,100,88,100,70,35,100,,2,81.95,68.8,66.6,94.8,97.6,2,5,6,5,6,5,6,5,6,2,4,4,2,6,5,5,1,2,5,5,5,4,1,3,6,6,2,1,5,4,5,4,4,5,1,1,3,2,6,6,6,89,100,92,11,90,45,100,92,39,0,0,0,17,4.217391304347826,3.857142857142857,4,1.5,6,61.8,73.2,0,4.024844720496894,6,6,6,6,6,6,2,6
186,82,2020-12-09T21:43:00Z,38,38,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,3,Self-employed,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,NA,NA,,NA,NA,,NA,,NA,NA,1,1,0,0,0,0,0,0,0,,39.830162037037034,1,NA,NA,NA,NA,,NA,,1,39.830162037037034,1,NA,NA,NA,NA,NA,NA,NA,NA,76,50,93,89,68,96,96,50,57,96,96,97,60,67,96,83,84,77,50,95,,2,78.8,81.2,53.4,90.4,90.2,6,6,6,6,6,6,6,5,6,5,2,2,2,6,5,5,0,6,5,4,6,6,6,4,5,5,4,5,5,5,5,5,5,6,6,5,6,6,6,6,6,60,81,75,13,37,74,50,82,94,0,2,1,14,4.913043478260869,4.714285714285714,5.428571428571429,6,6,48.6,67.4,1,5.0186335403726705,4,4,4,4,4,6,2,4.333333333333333
187,83,2020-12-03T13:40:31Z,35,35,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,49.918993441358026,1,0,Not Hispanic or Latinx,5,White,,1,,1,49.918993441358026,1,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,75,100,100,100,70,100,100,100,100,100,63,100,,2,95.4,100,81.6,100,100,6,6,5,5,5,6,5,5,6,2,3,5,2,6,5,5,0,3,4,5,2,6,4,6,6,6,6,6,6,6,6,5,5,6,6,4,4,6,6,6,6,85,96,90,15,50,72,96,94,98,4,4,1,50,4.391304347826087,6,5.142857142857143,6,6,67.2,82,3,5.178053830227744,6,5,5,5,5,6,2,5.333333333333333
188,57,2020-12-04T21:25:38Z,33,33,0,Not Hispanic or Latinx,6,Other,Filipino and White,Female,1,Woman,7,Bachelor's degree,6,Homemaker,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,44.8297600308642,0,0,Not Hispanic or Latinx,6,Other,"Quarter Filipino, quarter Italian and we assume quarter English and quarter Irish. ",1,,1,44.8297600308642,0,NA,NA,NA,NA,NA,NA,NA,NA,35,50,100,35,50,100,80,75,60,50,100,100,65,85,100,100,100,10,65,100,,2,73,36,63,93,100,6,6,6,4,6,6,5,5,6,6,5,4,4,6,5,6,5,5,5,5,0,5,4,4,6,4,4,3,5,5,6,4,6,6,5,3,6,6,6,6,6,85,63,66,35,45,54,65,100,81,0,0,23,30,5,4.428571428571429,5.285714285714286,5.5,6,55.8,69,7.666666666666667,4.904761904761905,4,2,4,4,4,4,2,3.6666666666666665
189,74,2020-12-04T13:34:29Z,24,24,0,Not Hispanic or Latinx,6,Other,Asian and White,Female,1,Woman,4,"Some college credit, no degree",6,Homemaker,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,40.285520447530864,1,0,Not Hispanic or Latinx,6,Other,Asian and White,1,,2,40.285520447530864,1,25.01824559438471,1,NA,NA,NA,NA,NA,NA,100,73,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,75,100,,2,96.15,100,84.6,100,100,6,6,6,6,6,6,6,6,6,6,5,3,3,6,6,6,0,6,5,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,78,100,100,0,41,50,86,100,50,0,0,0,0,5.3478260869565215,5.857142857142857,6,6,6,55.6,65.4,0,5.734989648033126,6,6,6,6,6,6,2,6
191,26,2021-01-02T11:52:37Z,35,35,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,2,Employed part time,,1,,5,"60,001-90,000",1,1,0,0,0,0,0,0,0,,56.596608796296294,1,0,Not Hispanic or Latinx,5,White,,1,,3,56.596608796296294,1,32.886931376941455,1,32.886931376941455,0,NA,NA,NA,NA,50,68,77,81,74,100,100,89,86,92,91,85,93,86,96,100,100,100,88,100,,2,87.8,79.4,84.8,91.6,95.4,5,6,6,3,6,5,6,5,6,5,4,4,5,6,5,5,4,6,4,5,5,6,6,3,5,5,4,5,6,6,6,5,6,6,6,5,5,6,6,6,6,50,50,50,34,70,70,64,85,82,10,0,9,36,5.130434782608695,4.857142857142857,5.571428571428571,6,6,44,74.2,6.333333333333333,5.186335403726708,6,6,6,6,6,6,2,6
192,79,2020-12-08T15:14:54Z,36,36,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,57.68784490740741,1,0,Not Hispanic or Latinx,5,White,,1,,2,106.1495273297491,1,57.68784490740741,1,NA,NA,NA,NA,NA,NA,65,65,100,100,100,100,100,75,55,100,100,100,75,100,100,100,60,75,60,100,N/A,2,86.5,88,66,100,92,5,5,5,4,6,1,5,4,6,5,2,1,2,6,4,6,1,6,4,5,5,4,3,4,3,4,3,4,5,5,4,3,4,3,4,3,4,4,6,6,6,100,83,66,9,45,45,52,100,90,4,0,0,40,4.130434782608695,4,3.857142857142857,4,6,59.6,66.4,1.3333333333333333,3.9958592132505175,6,6,6,5,4,6,2,5.5
193,84,2020-12-05T17:40:05Z,23,23,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,3,"High school graduate, diploma or the equivalent (i.e. GED)",6,Homemaker,Stay at home mom,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,3,"High school graduate, diploma or the equivalent (i.e. GED)",,1,Employed full time,,1,,3,"$15,001-30,000",1,1,0,0,0,0,0,0,0,,70.32453896604939,1,0,Not Hispanic or Latinx,5,White,,1,,3,70.32453896604939,1,55.524538966049384,1,26.0237473864994,1,NA,NA,NA,NA,72,50,81,54,63,98,93,78,76,66,100,71,69,72,97,100,83,68,67,100,Justine has downs ,2,77.9,64.6,68,86.6,92.4,6,6,6,6,6,6,6,6,6,6,4,5,5,6,6,6,2,6,5,6,6,5,4,1,6,6,4,4,3,4,4,6,6,6,3,6,6,4,6,5,2,60,33,60,59,72,82,80,83,84,3,1,1,58,5.478260869565218,4,5.714285714285714,3.5,3.5,54,80.2,1.6666666666666667,5.064182194616977,3,3,3,3,3,5,2,3.3333333333333335
196,86,2020-12-07T07:54:46Z,41,41,0,Not Hispanic or Latinx,5,White,,Male,0,Man,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,7,Bachelor's degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,53.54432330246914,0,0,Not Hispanic or Latinx,5,White,,1,,2,78.6109899691358,0,53.54432330246914,0,NA,NA,NA,NA,NA,NA,80,30,100,75,17,100,100,80,68,98,100,100,66,68,100,100,76,38,42,100,he is very small for his age.  he is in the 2nd percentile for height and weight. ,2,76.9,61.6,57.2,93.6,95.2,4,4,6,0,6,5,6,5,6,5,3,2,2,6,3,4,2,5,0,3,5,5,2,6,3,5,2,4,5,5,4,1,6,4,5,4,2,4,6,6,6,81,82,91,7,5,6,95,97,65,23,10,58,20,3.869565217391304,4.285714285714286,3.857142857142857,4.5,6,56.2,53.6,30.333333333333332,4.004140786749482,4,5,5,4,3,5,2,4.333333333333333
198,65,2020-12-10T11:30:41Z,28,28,0,Not Hispanic or Latinx,5,White,,Male,0,Man,7,Bachelor's degree,7,Student,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,42.34932137345679,0,0,Not Hispanic or Latinx,5,White,,1,,1,42.34932137345679,0,NA,NA,NA,NA,NA,NA,NA,NA,75,70,100,90,70,100,100,90,70,90,100,100,75,100,100,100,80,100,60,100,,2,88.5,85,73,100,96,5,6,5,5,6,6,6,6,6,3,2,4,3,6,5,5,0,6,5,4,6,6,5,4,5,4,4,5,5,4,5,5,5,6,6,5,5,5,6,6,6,41,63,59,39,33,55,43,79,45,11,18,40,65,4.826086956521739,4.428571428571429,5.285714285714286,5.5,6,53.4,51,23,4.846790890269151,6,6,6,6,5,6,2,5.833333333333333
199,87,2020-12-04T17:56:40Z,35,35,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,2,Employed part time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,0,South Africa,6,"90,001-150,000",1,1,0,0,0,0,0,0,0,,54.82492283950617,0,0,Not Hispanic or Latinx,5,White,,1,,2,54.82492283950617,0,20.658256172839508,0,NA,NA,NA,NA,NA,NA,96,65,100,100,100,100,100,90,80,100,100,100,64,100,100,100,91,100,26,100,No,2,90.6,99.2,65,100,98.2,5,5,4,6,6,4,5,5,6,3,4,2,3,6,6,6,0,6,4,3,4,6,0,5,5,6,4,6,5,6,4,3,4,6,5,3,2,4,6,6,6,93,79,74,34,25,37,92,100,100,0,0,8,6,4.304347826086956,5.285714285714286,4,4.5,6,57.2,70.8,2.6666666666666665,4.530020703933747,5,4,3,5,4,5,2,4.333333333333333
200,88,2020-12-16T06:58:29Z,30,30,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,5,Trade/technical/vocational training,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,5,Trade/technical/vocational training,,4,Out of work and looking for work,,1,,4,"30,001-60,000",1,1,0,0,0,0,0,0,0,,56.33195527180406,0,0,Not Hispanic or Latinx,5,White,,1,,2,110.33195527180406,1,56.33195527180406,0,NA,NA,NA,NA,NA,NA,50,50,79,72,90,99,98,70,50,76,99,99,50,77,99,83,90,50,34,99,,2,75.7,67.6,50.8,94.4,90,5,5,6,4,6,6,5,5,6,5,2,2,4,6,2,5,1,2,4,4,4,6,0,1,3,4,1,4,3,2,3,4,4,5,4,2,4,5,5,6,5,84,82,77,50,50,50,65,75,68,4,5,50,28,4.130434782608695,2.5714285714285716,3.857142857142857,4.5,5.5,64.2,61.6,19.666666666666668,3.5196687370600412,4,5,5,3,4,6,2,4.5
201,81,2020-12-07T10:50:06Z,32,32,0,Not Hispanic or Latinx,5,White,,Female,1,Woman,8,Graduate degree,1,Employed full time,,1,,1,English,,1,English,,0,,1,1,NA,NA,NA,2,Married/domestic partnership,NA,8,Graduate degree,,1,Employed full time,,1,,7,"$150,000-250,000",1,1,0,0,0,0,0,0,0,,46.48171527777778,1,0,Not Hispanic or Latinx,5,White,,1,,2,46.48171527777778,1,9.848381944444444,0,NA,NA,NA,NA,NA,NA,100,80,100,100,100,100,100,75,75,100,99,100,70,100,100,100,100,100,65,100,,2,93.2,100,73,99.8,100,4,3,6,0,6,3,5,6,6,5,2,1,1,6,4,6,3,6,4,0,0,5,2,6,6,6,5,6,6,5,6,1,4,6,6,5,5,5,6,6,6,78,68,74,33,62,72,66,85,78,4,2,1,36,3.652173913043478,5.714285714285714,4.714285714285714,5.5,6,57.8,72.6,2.3333333333333335,4.693581780538302,6,6,6,6,6,5,2,5.833333333333333
